Indicator,Region,Month,value
" Wheat bran, 25kg",Khentii,2019-07,
" Wheat bran, 25kg",Khentii,2019-06,
" Wheat bran, 25kg",Khentii,2019-05,
" Wheat bran, 25kg",Khentii,2019-04,
" Wheat bran, 25kg",Khentii,2019-03,
" Wheat bran, 25kg",Khentii,2019-02,
" Wheat bran, 25kg",Khentii,2019-01,
" Wheat bran, 25kg",Khentii,2018-12,
" Wheat bran, 25kg",Ulaanbaatar,2025-12,
" Wheat bran, 25kg",Ulaanbaatar,2025-11,
" Wheat bran, 25kg",Ulaanbaatar,2025-10,
" Wheat bran, 25kg",Ulaanbaatar,2025-09,
" Wheat bran, 25kg",Ulaanbaatar,2025-08,
" Wheat bran, 25kg",Ulaanbaatar,2025-07,
" Wheat bran, 25kg",Ulaanbaatar,2025-06,
" Wheat bran, 25kg",Ulaanbaatar,2025-05,
" Wheat bran, 25kg",Ulaanbaatar,2025-04,
" Wheat bran, 25kg",Ulaanbaatar,2025-03,
" Wheat bran, 25kg",Ulaanbaatar,2025-02,
" Wheat bran, 25kg",Ulaanbaatar,2025-01,
" Wheat bran, 25kg",Ulaanbaatar,2024-12,
" Wheat bran, 25kg",Ulaanbaatar,2024-11,
" Wheat bran, 25kg",Ulaanbaatar,2024-10,
" Wheat bran, 25kg",Ulaanbaatar,2024-09,
" Wheat bran, 25kg",Ulaanbaatar,2024-08,
" Wheat bran, 25kg",Ulaanbaatar,2024-07,
" Wheat bran, 25kg",Ulaanbaatar,2024-06,
" Wheat bran, 25kg",Ulaanbaatar,2024-05,
" Wheat bran, 25kg",Ulaanbaatar,2024-04,
" Wheat bran, 25kg",Ulaanbaatar,2024-03,
" Wheat bran, 25kg",Ulaanbaatar,2024-02,
" Wheat bran, 25kg",Ulaanbaatar,2024-01,
" Wheat bran, 25kg",Ulaanbaatar,2023-12,
" Wheat bran, 25kg",Ulaanbaatar,2023-11,
" Wheat bran, 25kg",Ulaanbaatar,2023-10,
" Wheat bran, 25kg",Ulaanbaatar,2023-09,
" Wheat bran, 25kg",Ulaanbaatar,2023-08,
" Wheat bran, 25kg",Ulaanbaatar,2023-07,
" Wheat bran, 25kg",Ulaanbaatar,2023-06,
" Wheat bran, 25kg",Ulaanbaatar,2023-05,
" Wheat bran, 25kg",Ulaanbaatar,2023-04,
" Wheat bran, 25kg",Ulaanbaatar,2023-03,
" Wheat bran, 25kg",Ulaanbaatar,2023-02,
" Wheat bran, 25kg",Ulaanbaatar,2023-01,
" Wheat bran, 25kg",Ulaanbaatar,2022-12,
" Wheat bran, 25kg",Ulaanbaatar,2022-11,
" Wheat bran, 25kg",Ulaanbaatar,2022-10,
" Wheat bran, 25kg",Ulaanbaatar,2022-09,
" Wheat bran, 25kg",Ulaanbaatar,2022-08,
" Wheat bran, 25kg",Ulaanbaatar,2022-07,
" Wheat bran, 25kg",Ulaanbaatar,2022-06,
" Wheat bran, 25kg",Ulaanbaatar,2022-05,
" Wheat bran, 25kg",Ulaanbaatar,2022-04,
" Wheat bran, 25kg",Ulaanbaatar,2022-03,
" Wheat bran, 25kg",Ulaanbaatar,2022-02,
" Wheat bran, 25kg",Ulaanbaatar,2022-01,
" Wheat bran, 25kg",Ulaanbaatar,2021-12,
" Wheat bran, 25kg",Ulaanbaatar,2021-11,
" Wheat bran, 25kg",Ulaanbaatar,2021-10,
" Wheat bran, 25kg",Ulaanbaatar,2021-09,
" Wheat bran, 25kg",Ulaanbaatar,2021-08,
" Wheat bran, 25kg",Ulaanbaatar,2021-07,
" Wheat bran, 25kg",Ulaanbaatar,2021-06,
" Wheat bran, 25kg",Ulaanbaatar,2021-05,
" Wheat bran, 25kg",Ulaanbaatar,2021-04,
" Wheat bran, 25kg",Ulaanbaatar,2021-03,
" Wheat bran, 25kg",Ulaanbaatar,2021-02,
" Wheat bran, 25kg",Ulaanbaatar,2021-01,
" Wheat bran, 25kg",Ulaanbaatar,2020-12,
" Wheat bran, 25kg",Ulaanbaatar,2020-11,
" Wheat bran, 25kg",Ulaanbaatar,2020-10,
" Wheat bran, 25kg",Ulaanbaatar,2020-09,
" Wheat bran, 25kg",Ulaanbaatar,2020-08,
" Wheat bran, 25kg",Ulaanbaatar,2020-07,
" Wheat bran, 25kg",Ulaanbaatar,2020-06,
" Wheat bran, 25kg",Ulaanbaatar,2020-05,
" Wheat bran, 25kg",Ulaanbaatar,2020-04,
" Wheat bran, 25kg",Ulaanbaatar,2020-03,
" Wheat bran, 25kg",Ulaanbaatar,2020-02,
" Wheat bran, 25kg",Ulaanbaatar,2020-01,
" Wheat bran, 25kg",Ulaanbaatar,2019-12,
" Wheat bran, 25kg",Ulaanbaatar,2019-11,
" Wheat bran, 25kg",Ulaanbaatar,2019-10,
" Wheat bran, 25kg",Ulaanbaatar,2019-09,
" Wheat bran, 25kg",Ulaanbaatar,2019-08,
" Wheat bran, 25kg",Ulaanbaatar,2019-07,
" Wheat bran, 25kg",Ulaanbaatar,2019-06,
" Wheat bran, 25kg",Ulaanbaatar,2019-05,
" Wheat bran, 25kg",Ulaanbaatar,2019-04,
" Wheat bran, 25kg",Ulaanbaatar,2019-03,
" Wheat bran, 25kg",Ulaanbaatar,2019-02,
" Wheat bran, 25kg",Ulaanbaatar,2019-01,
" Wheat bran, 25kg",Ulaanbaatar,2018-12,
" Wheat bran, 25kg",Ulaanbaatar city,2025-12,26000.0
" Wheat bran, 25kg",Ulaanbaatar city,2025-11,24000.0
" Wheat bran, 25kg",Ulaanbaatar city,2025-10,21000.0
" Wheat bran, 25kg",Ulaanbaatar city,2025-09,23000.0
" Wheat bran, 25kg",Ulaanbaatar city,2025-08,20000.0
" Wheat bran, 25kg",Ulaanbaatar city,2025-07,19000.0
" Wheat bran, 25kg",Ulaanbaatar city,2025-06,19000.0
" Wheat bran, 25kg",Ulaanbaatar city,2025-05,19000.0
" Wheat bran, 25kg",Ulaanbaatar city,2025-04,21000.0
" Wheat bran, 25kg",Ulaanbaatar city,2025-03,23000.0
" Wheat bran, 25kg",Ulaanbaatar city,2025-02,20000.0
" Wheat bran, 25kg",Ulaanbaatar city,2025-01,
" Wheat bran, 25kg",Ulaanbaatar city,2024-12,
" Wheat bran, 25kg",Ulaanbaatar city,2024-11,23375.0
" Wheat bran, 25kg",Ulaanbaatar city,2024-10,24000.0
" Wheat bran, 25kg",Ulaanbaatar city,2024-09,23000.0
" Wheat bran, 25kg",Ulaanbaatar city,2024-08,23000.0
" Wheat bran, 25kg",Ulaanbaatar city,2024-07,23000.0
" Wheat bran, 25kg",Ulaanbaatar city,2024-06,23000.0
" Wheat bran, 25kg",Ulaanbaatar city,2024-05,25000.0
" Wheat bran, 25kg",Ulaanbaatar city,2024-04,25000.0
" Wheat bran, 25kg",Ulaanbaatar city,2024-03,25000.0
" Wheat bran, 25kg",Ulaanbaatar city,2024-02,25000.0
" Wheat bran, 25kg",Ulaanbaatar city,2024-01,25000.0
" Wheat bran, 25kg",Ulaanbaatar city,2023-12,
" Wheat bran, 25kg",Ulaanbaatar city,2023-11,
" Wheat bran, 25kg",Ulaanbaatar city,2023-10,
" Wheat bran, 25kg",Ulaanbaatar city,2023-09,
" Wheat bran, 25kg",Ulaanbaatar city,2023-08,
" Wheat bran, 25kg",Ulaanbaatar city,2023-07,
" Wheat bran, 25kg",Ulaanbaatar city,2023-06,
" Wheat bran, 25kg",Ulaanbaatar city,2023-05,
" Wheat bran, 25kg",Ulaanbaatar city,2023-04,
" Wheat bran, 25kg",Ulaanbaatar city,2023-03,
" Wheat bran, 25kg",Ulaanbaatar city,2023-02,
" Wheat bran, 25kg",Ulaanbaatar city,2023-01,
" Wheat bran, 25kg",Ulaanbaatar city,2022-12,
" Wheat bran, 25kg",Ulaanbaatar city,2022-11,
" Wheat bran, 25kg",Ulaanbaatar city,2022-10,
" Wheat bran, 25kg",Ulaanbaatar city,2022-09,
" Wheat bran, 25kg",Ulaanbaatar city,2022-08,
" Wheat bran, 25kg",Ulaanbaatar city,2022-07,
" Wheat bran, 25kg",Ulaanbaatar city,2022-06,
" Wheat bran, 25kg",Ulaanbaatar city,2022-05,
" Wheat bran, 25kg",Ulaanbaatar city,2022-04,
" Wheat bran, 25kg",Ulaanbaatar city,2022-03,
" Wheat bran, 25kg",Ulaanbaatar city,2022-02,
" Wheat bran, 25kg",Ulaanbaatar city,2022-01,
" Wheat bran, 25kg",Ulaanbaatar city,2021-12,
" Wheat bran, 25kg",Ulaanbaatar city,2021-11,
" Wheat bran, 25kg",Ulaanbaatar city,2021-10,
" Wheat bran, 25kg",Ulaanbaatar city,2021-09,
" Wheat bran, 25kg",Ulaanbaatar city,2021-08,
" Wheat bran, 25kg",Ulaanbaatar city,2021-07,
" Wheat bran, 25kg",Ulaanbaatar city,2021-06,
" Wheat bran, 25kg",Ulaanbaatar city,2021-05,
" Wheat bran, 25kg",Ulaanbaatar city,2021-04,
" Wheat bran, 25kg",Ulaanbaatar city,2021-03,
" Wheat bran, 25kg",Ulaanbaatar city,2021-02,
" Wheat bran, 25kg",Ulaanbaatar city,2021-01,
" Wheat bran, 25kg",Ulaanbaatar city,2020-12,
" Wheat bran, 25kg",Ulaanbaatar city,2020-11,
" Wheat bran, 25kg",Ulaanbaatar city,2020-10,
" Wheat bran, 25kg",Ulaanbaatar city,2020-09,
" Wheat bran, 25kg",Ulaanbaatar city,2020-08,
" Wheat bran, 25kg",Ulaanbaatar city,2020-07,
" Wheat bran, 25kg",Ulaanbaatar city,2020-06,
" Wheat bran, 25kg",Ulaanbaatar city,2020-05,
" Wheat bran, 25kg",Ulaanbaatar city,2020-04,
" Wheat bran, 25kg",Ulaanbaatar city,2020-03,
" Wheat bran, 25kg",Ulaanbaatar city,2020-02,
" Wheat bran, 25kg",Ulaanbaatar city,2020-01,
" Wheat bran, 25kg",Ulaanbaatar city,2019-12,
" Wheat bran, 25kg",Ulaanbaatar city,2019-11,
" Wheat bran, 25kg",Ulaanbaatar city,2019-10,
" Wheat bran, 25kg",Ulaanbaatar city,2019-09,
" Wheat bran, 25kg",Ulaanbaatar city,2019-08,
" Wheat bran, 25kg",Ulaanbaatar city,2019-07,
" Wheat bran, 25kg",Ulaanbaatar city,2019-06,
" Wheat bran, 25kg",Ulaanbaatar city,2019-05,
" Wheat bran, 25kg",Ulaanbaatar city,2019-04,
" Wheat bran, 25kg",Ulaanbaatar city,2019-03,
" Wheat bran, 25kg",Ulaanbaatar city,2019-02,
" Wheat bran, 25kg",Ulaanbaatar city,2019-01,
" Wheat bran, 25kg",Ulaanbaatar city,2018-12,
" Wheat bran, 50kg",Western region,2025-12,
" Wheat bran, 50kg",Western region,2025-11,
" Wheat bran, 50kg",Western region,2025-10,
" Wheat bran, 50kg",Western region,2025-09,
" Wheat bran, 50kg",Western region,2025-08,
" Wheat bran, 50kg",Western region,2025-07,
" Wheat bran, 50kg",Western region,2025-06,
" Wheat bran, 50kg",Western region,2025-05,
" Wheat bran, 50kg",Western region,2025-04,
" Wheat bran, 50kg",Western region,2025-03,
" Wheat bran, 50kg",Western region,2025-02,
" Wheat bran, 50kg",Western region,2025-01,
" Wheat bran, 50kg",Western region,2024-12,
" Wheat bran, 50kg",Western region,2024-11,
" Wheat bran, 50kg",Western region,2024-10,
" Wheat bran, 50kg",Western region,2024-09,
" Wheat bran, 50kg",Western region,2024-08,
" Wheat bran, 50kg",Western region,2024-07,
" Wheat bran, 50kg",Western region,2024-06,
" Wheat bran, 50kg",Western region,2024-05,
" Wheat bran, 50kg",Western region,2024-04,
" Wheat bran, 50kg",Western region,2024-03,
" Wheat bran, 50kg",Western region,2024-02,
" Wheat bran, 50kg",Western region,2024-01,
" Wheat bran, 50kg",Western region,2023-12,
" Wheat bran, 50kg",Western region,2023-11,
" Wheat bran, 50kg",Western region,2023-10,
" Wheat bran, 50kg",Western region,2023-09,
" Wheat bran, 50kg",Western region,2023-08,
" Wheat bran, 50kg",Western region,2023-07,
" Wheat bran, 50kg",Western region,2023-06,
" Wheat bran, 50kg",Western region,2023-05,
" Wheat bran, 50kg",Western region,2023-04,
" Wheat bran, 50kg",Western region,2023-03,
" Wheat bran, 50kg",Western region,2023-02,
" Wheat bran, 50kg",Western region,2023-01,
" Wheat bran, 50kg",Western region,2022-12,
" Wheat bran, 50kg",Western region,2022-11,
" Wheat bran, 50kg",Western region,2022-10,
" Wheat bran, 50kg",Western region,2022-09,
" Wheat bran, 50kg",Western region,2022-08,
" Wheat bran, 50kg",Western region,2022-07,
" Wheat bran, 50kg",Western region,2022-06,
" Wheat bran, 50kg",Western region,2022-05,
" Wheat bran, 50kg",Western region,2022-04,
" Wheat bran, 50kg",Western region,2022-03,
" Wheat bran, 50kg",Western region,2022-02,
" Wheat bran, 50kg",Western region,2022-01,
" Wheat bran, 50kg",Western region,2021-12,
" Wheat bran, 50kg",Western region,2021-11,
" Wheat bran, 50kg",Western region,2021-10,
" Wheat bran, 50kg",Western region,2021-09,
" Wheat bran, 50kg",Western region,2021-08,
" Wheat bran, 50kg",Western region,2021-07,
" Wheat bran, 50kg",Western region,2021-06,
" Wheat bran, 50kg",Western region,2021-05,
" Wheat bran, 50kg",Western region,2021-04,
" Wheat bran, 50kg",Western region,2021-03,
" Wheat bran, 50kg",Western region,2021-02,
" Wheat bran, 50kg",Western region,2021-01,
" Wheat bran, 50kg",Western region,2020-12,
" Wheat bran, 50kg",Western region,2020-11,
" Wheat bran, 50kg",Western region,2020-10,
" Wheat bran, 50kg",Western region,2020-09,
" Wheat bran, 50kg",Western region,2020-08,
" Wheat bran, 50kg",Western region,2020-07,
" Wheat bran, 50kg",Western region,2020-06,
" Wheat bran, 50kg",Western region,2020-05,
" Wheat bran, 50kg",Western region,2020-04,
" Wheat bran, 50kg",Western region,2020-03,
" Wheat bran, 50kg",Western region,2020-02,
" Wheat bran, 50kg",Western region,2020-01,
" Wheat bran, 50kg",Western region,2019-12,
" Wheat bran, 50kg",Western region,2019-11,
" Wheat bran, 50kg",Western region,2019-10,
" Wheat bran, 50kg",Western region,2019-09,
" Wheat bran, 50kg",Western region,2019-08,
" Wheat bran, 50kg",Western region,2019-07,
" Wheat bran, 50kg",Western region,2019-06,
" Wheat bran, 50kg",Western region,2019-05,
" Wheat bran, 50kg",Western region,2019-04,
" Wheat bran, 50kg",Western region,2019-03,
" Wheat bran, 50kg",Western region,2019-02,
" Wheat bran, 50kg",Western region,2019-01,
" Wheat bran, 50kg",Western region,2018-12,
" Wheat bran, 50kg",Bayan-Ulgii,2025-12,44600.0
" Wheat bran, 50kg",Bayan-Ulgii,2025-11,44200.0
" Wheat bran, 50kg",Bayan-Ulgii,2025-10,20500.0
" Wheat bran, 50kg",Bayan-Ulgii,2025-09,37600.0
" Wheat bran, 50kg",Bayan-Ulgii,2025-08,36400.0
" Wheat bran, 50kg",Bayan-Ulgii,2025-07,32750.0
" Wheat bran, 50kg",Bayan-Ulgii,2025-06,32200.0
" Wheat bran, 50kg",Bayan-Ulgii,2025-05,31600.0
" Wheat bran, 50kg",Bayan-Ulgii,2025-04,20500.0
" Wheat bran, 50kg",Bayan-Ulgii,2025-03,32200.0
" Wheat bran, 50kg",Bayan-Ulgii,2025-02,32000.0
" Wheat bran, 50kg",Bayan-Ulgii,2025-01,33500.0
" Wheat bran, 50kg",Bayan-Ulgii,2024-12,35333.0
" Wheat bran, 50kg",Bayan-Ulgii,2024-11,34000.0
" Wheat bran, 50kg",Bayan-Ulgii,2024-10,29750.0
" Wheat bran, 50kg",Bayan-Ulgii,2024-09,30000.0
" Wheat bran, 50kg",Bayan-Ulgii,2024-08,33000.0
" Wheat bran, 50kg",Bayan-Ulgii,2024-07,31000.0
" Wheat bran, 50kg",Bayan-Ulgii,2024-06,30000.0
" Wheat bran, 50kg",Bayan-Ulgii,2024-05,30000.0
" Wheat bran, 50kg",Bayan-Ulgii,2024-04,30750.0
" Wheat bran, 50kg",Bayan-Ulgii,2024-03,31750.0
" Wheat bran, 50kg",Bayan-Ulgii,2024-02,35500.0
" Wheat bran, 50kg",Bayan-Ulgii,2024-01,35600.0
" Wheat bran, 50kg",Bayan-Ulgii,2023-12,36875.0
" Wheat bran, 50kg",Bayan-Ulgii,2023-11,38667.0
" Wheat bran, 50kg",Bayan-Ulgii,2023-10,36000.0
" Wheat bran, 50kg",Bayan-Ulgii,2023-09,33000.0
" Wheat bran, 50kg",Bayan-Ulgii,2023-08,36500.0
" Wheat bran, 50kg",Bayan-Ulgii,2023-07,41667.0
" Wheat bran, 50kg",Bayan-Ulgii,2023-06,46667.0
" Wheat bran, 50kg",Bayan-Ulgii,2023-05,50429.0
" Wheat bran, 50kg",Bayan-Ulgii,2023-04,52400.0
" Wheat bran, 50kg",Bayan-Ulgii,2023-03,37889.0
" Wheat bran, 50kg",Bayan-Ulgii,2023-02,37778.0
" Wheat bran, 50kg",Bayan-Ulgii,2023-01,39900.0
" Wheat bran, 50kg",Bayan-Ulgii,2022-12,41000.0
" Wheat bran, 50kg",Bayan-Ulgii,2022-11,41200.0
" Wheat bran, 50kg",Bayan-Ulgii,2022-10,43667.0
" Wheat bran, 50kg",Bayan-Ulgii,2022-09,44750.0
" Wheat bran, 50kg",Bayan-Ulgii,2022-08,44600.0
" Wheat bran, 50kg",Bayan-Ulgii,2022-07,44333.0
" Wheat bran, 50kg",Bayan-Ulgii,2022-06,43750.0
" Wheat bran, 50kg",Bayan-Ulgii,2022-05,43429.0
" Wheat bran, 50kg",Bayan-Ulgii,2022-04,40143.0
" Wheat bran, 50kg",Bayan-Ulgii,2022-03,38400.0
" Wheat bran, 50kg",Bayan-Ulgii,2022-02,34500.0
" Wheat bran, 50kg",Bayan-Ulgii,2022-01,38400.0
" Wheat bran, 50kg",Bayan-Ulgii,2021-12,41500.0
" Wheat bran, 50kg",Bayan-Ulgii,2021-11,43200.0
" Wheat bran, 50kg",Bayan-Ulgii,2021-10,43600.0
" Wheat bran, 50kg",Bayan-Ulgii,2021-09,44000.0
" Wheat bran, 50kg",Bayan-Ulgii,2021-08,
" Wheat bran, 50kg",Bayan-Ulgii,2021-07,42000.0
" Wheat bran, 50kg",Bayan-Ulgii,2021-06,
" Wheat bran, 50kg",Bayan-Ulgii,2021-05,43600.0
" Wheat bran, 50kg",Bayan-Ulgii,2021-04,45000.0
" Wheat bran, 50kg",Bayan-Ulgii,2021-03,42286.0
" Wheat bran, 50kg",Bayan-Ulgii,2021-02,46214.0
" Wheat bran, 50kg",Bayan-Ulgii,2021-01,44944.0
" Wheat bran, 50kg",Bayan-Ulgii,2020-12,45000.0
" Wheat bran, 50kg",Bayan-Ulgii,2020-11,40100.0
" Wheat bran, 50kg",Bayan-Ulgii,2020-10,36375.0
" Wheat bran, 50kg",Bayan-Ulgii,2020-09,30500.0
" Wheat bran, 50kg",Bayan-Ulgii,2020-08,30357.0
" Wheat bran, 50kg",Bayan-Ulgii,2020-07,29429.0
" Wheat bran, 50kg",Bayan-Ulgii,2020-06,29571.0
" Wheat bran, 50kg",Bayan-Ulgii,2020-05,30375.0
" Wheat bran, 50kg",Bayan-Ulgii,2020-04,29688.0
" Wheat bran, 50kg",Bayan-Ulgii,2020-03,28500.0
" Wheat bran, 50kg",Bayan-Ulgii,2020-02,29500.0
" Wheat bran, 50kg",Bayan-Ulgii,2020-01,28400.0
" Wheat bran, 50kg",Bayan-Ulgii,2019-12,
" Wheat bran, 50kg",Bayan-Ulgii,2019-11,
" Wheat bran, 50kg",Bayan-Ulgii,2019-10,
" Wheat bran, 50kg",Bayan-Ulgii,2019-09,
" Wheat bran, 50kg",Bayan-Ulgii,2019-08,
" Wheat bran, 50kg",Bayan-Ulgii,2019-07,
" Wheat bran, 50kg",Bayan-Ulgii,2019-06,
" Wheat bran, 50kg",Bayan-Ulgii,2019-05,
" Wheat bran, 50kg",Bayan-Ulgii,2019-04,
" Wheat bran, 50kg",Bayan-Ulgii,2019-03,
" Wheat bran, 50kg",Bayan-Ulgii,2019-02,
" Wheat bran, 50kg",Bayan-Ulgii,2019-01,
" Wheat bran, 50kg",Bayan-Ulgii,2018-12,
" Wheat bran, 50kg",Govi-Altai,2025-12,26500.0
" Wheat bran, 50kg",Govi-Altai,2025-11,23500.0
" Wheat bran, 50kg",Govi-Altai,2025-10,25000.0
" Wheat bran, 50kg",Govi-Altai,2025-09,30000.0
" Wheat bran, 50kg",Govi-Altai,2025-08,
" Wheat bran, 50kg",Govi-Altai,2025-07,
" Wheat bran, 50kg",Govi-Altai,2025-06,48000.0
" Wheat bran, 50kg",Govi-Altai,2025-05,48000.0
" Wheat bran, 50kg",Govi-Altai,2025-04,25000.0
" Wheat bran, 50kg",Govi-Altai,2025-03,
" Wheat bran, 50kg",Govi-Altai,2025-02,
" Wheat bran, 50kg",Govi-Altai,2025-01,25000.0
" Wheat bran, 50kg",Govi-Altai,2024-12,60000.0
" Wheat bran, 50kg",Govi-Altai,2024-11,60000.0
" Wheat bran, 50kg",Govi-Altai,2024-10,
" Wheat bran, 50kg",Govi-Altai,2024-09,
" Wheat bran, 50kg",Govi-Altai,2024-08,
" Wheat bran, 50kg",Govi-Altai,2024-07,
" Wheat bran, 50kg",Govi-Altai,2024-06,45000.0
" Wheat bran, 50kg",Govi-Altai,2024-05,45000.0
" Wheat bran, 50kg",Govi-Altai,2024-04,52500.0
" Wheat bran, 50kg",Govi-Altai,2024-03,50000.0
" Wheat bran, 50kg",Govi-Altai,2024-02,52500.0
" Wheat bran, 50kg",Govi-Altai,2024-01,51250.0
" Wheat bran, 50kg",Govi-Altai,2023-12,52500.0
" Wheat bran, 50kg",Govi-Altai,2023-11,57500.0
" Wheat bran, 50kg",Govi-Altai,2023-10,45500.0
" Wheat bran, 50kg",Govi-Altai,2023-09,45000.0
" Wheat bran, 50kg",Govi-Altai,2023-08,45000.0
" Wheat bran, 50kg",Govi-Altai,2023-07,
" Wheat bran, 50kg",Govi-Altai,2023-06,45000.0
" Wheat bran, 50kg",Govi-Altai,2023-05,41250.0
" Wheat bran, 50kg",Govi-Altai,2023-04,45000.0
" Wheat bran, 50kg",Govi-Altai,2023-03,29250.0
" Wheat bran, 50kg",Govi-Altai,2023-02,40000.0
" Wheat bran, 50kg",Govi-Altai,2023-01,38700.0
" Wheat bran, 50kg",Govi-Altai,2022-12,41700.0
" Wheat bran, 50kg",Govi-Altai,2022-11,45000.0
" Wheat bran, 50kg",Govi-Altai,2022-10,27750.0
" Wheat bran, 50kg",Govi-Altai,2022-09,40000.0
" Wheat bran, 50kg",Govi-Altai,2022-08,28125.0
" Wheat bran, 50kg",Govi-Altai,2022-07,40000.0
" Wheat bran, 50kg",Govi-Altai,2022-06,37500.0
" Wheat bran, 50kg",Govi-Altai,2022-05,40000.0
" Wheat bran, 50kg",Govi-Altai,2022-04,45000.0
" Wheat bran, 50kg",Govi-Altai,2022-03,51000.0
" Wheat bran, 50kg",Govi-Altai,2022-02,38000.0
" Wheat bran, 50kg",Govi-Altai,2022-01,35300.0
" Wheat bran, 50kg",Govi-Altai,2021-12,32750.0
" Wheat bran, 50kg",Govi-Altai,2021-11,26000.0
" Wheat bran, 50kg",Govi-Altai,2021-10,19500.0
" Wheat bran, 50kg",Govi-Altai,2021-09,12000.0
" Wheat bran, 50kg",Govi-Altai,2021-08,
" Wheat bran, 50kg",Govi-Altai,2021-07,
" Wheat bran, 50kg",Govi-Altai,2021-06,
" Wheat bran, 50kg",Govi-Altai,2021-05,
" Wheat bran, 50kg",Govi-Altai,2021-04,37500.0
" Wheat bran, 50kg",Govi-Altai,2021-03,29000.0
" Wheat bran, 50kg",Govi-Altai,2021-02,50000.0
" Wheat bran, 50kg",Govi-Altai,2021-01,
" Wheat bran, 50kg",Govi-Altai,2020-12,38000.0
" Wheat bran, 50kg",Govi-Altai,2020-11,38000.0
" Wheat bran, 50kg",Govi-Altai,2020-10,
" Wheat bran, 50kg",Govi-Altai,2020-09,
" Wheat bran, 50kg",Govi-Altai,2020-08,30000.0
" Wheat bran, 50kg",Govi-Altai,2020-07,30000.0
" Wheat bran, 50kg",Govi-Altai,2020-06,23500.0
" Wheat bran, 50kg",Govi-Altai,2020-05,23500.0
" Wheat bran, 50kg",Govi-Altai,2020-04,24250.0
" Wheat bran, 50kg",Govi-Altai,2020-03,27500.0
" Wheat bran, 50kg",Govi-Altai,2020-02,31000.0
" Wheat bran, 50kg",Govi-Altai,2020-01,31000.0
" Wheat bran, 50kg",Govi-Altai,2019-12,
" Wheat bran, 50kg",Govi-Altai,2019-11,
" Wheat bran, 50kg",Govi-Altai,2019-10,
" Wheat bran, 50kg",Govi-Altai,2019-09,
" Wheat bran, 50kg",Govi-Altai,2019-08,
" Wheat bran, 50kg",Govi-Altai,2019-07,
" Wheat bran, 50kg",Govi-Altai,2019-06,
" Wheat bran, 50kg",Govi-Altai,2019-05,
" Wheat bran, 50kg",Govi-Altai,2019-04,
" Wheat bran, 50kg",Govi-Altai,2019-03,
" Wheat bran, 50kg",Govi-Altai,2019-02,
" Wheat bran, 50kg",Govi-Altai,2019-01,
" Wheat bran, 50kg",Govi-Altai,2018-12,
" Wheat bran, 50kg",Zavkhan,2025-12,
" Wheat bran, 50kg",Zavkhan,2025-11,
" Wheat bran, 50kg",Zavkhan,2025-10,
" Wheat bran, 50kg",Zavkhan,2025-09,
" Wheat bran, 50kg",Zavkhan,2025-08,
" Wheat bran, 50kg",Zavkhan,2025-07,
" Wheat bran, 50kg",Zavkhan,2025-06,
" Wheat bran, 50kg",Zavkhan,2025-05,
" Wheat bran, 50kg",Zavkhan,2025-04,
" Wheat bran, 50kg",Zavkhan,2025-03,
" Wheat bran, 50kg",Zavkhan,2025-02,40000.0
" Wheat bran, 50kg",Zavkhan,2025-01,
" Wheat bran, 50kg",Zavkhan,2024-12,
" Wheat bran, 50kg",Zavkhan,2024-11,
" Wheat bran, 50kg",Zavkhan,2024-10,
" Wheat bran, 50kg",Zavkhan,2024-09,
" Wheat bran, 50kg",Zavkhan,2024-08,
" Wheat bran, 50kg",Zavkhan,2024-07,
" Wheat bran, 50kg",Zavkhan,2024-06,
" Wheat bran, 50kg",Zavkhan,2024-05,
" Wheat bran, 50kg",Zavkhan,2024-04,
" Wheat bran, 50kg",Zavkhan,2024-03,
" Wheat bran, 50kg",Zavkhan,2024-02,60000.0
" Wheat bran, 50kg",Zavkhan,2024-01,60000.0
" Wheat bran, 50kg",Zavkhan,2023-12,26500.0
" Wheat bran, 50kg",Zavkhan,2023-11,25000.0
" Wheat bran, 50kg",Zavkhan,2023-10,50000.0
" Wheat bran, 50kg",Zavkhan,2023-09,
" Wheat bran, 50kg",Zavkhan,2023-08,40000.0
" Wheat bran, 50kg",Zavkhan,2023-07,
" Wheat bran, 50kg",Zavkhan,2023-06,
" Wheat bran, 50kg",Zavkhan,2023-05,
" Wheat bran, 50kg",Zavkhan,2023-04,
" Wheat bran, 50kg",Zavkhan,2023-03,19750.0
" Wheat bran, 50kg",Zavkhan,2023-02,27500.0
" Wheat bran, 50kg",Zavkhan,2023-01,55000.0
" Wheat bran, 50kg",Zavkhan,2022-12,
" Wheat bran, 50kg",Zavkhan,2022-11,25000.0
" Wheat bran, 50kg",Zavkhan,2022-10,
" Wheat bran, 50kg",Zavkhan,2022-09,18000.0
" Wheat bran, 50kg",Zavkhan,2022-08,17500.0
" Wheat bran, 50kg",Zavkhan,2022-07,
" Wheat bran, 50kg",Zavkhan,2022-06,25000.0
" Wheat bran, 50kg",Zavkhan,2022-05,
" Wheat bran, 50kg",Zavkhan,2022-04,15000.0
" Wheat bran, 50kg",Zavkhan,2022-03,25000.0
" Wheat bran, 50kg",Zavkhan,2022-02,50000.0
" Wheat bran, 50kg",Zavkhan,2022-01,
" Wheat bran, 50kg",Zavkhan,2021-12,
" Wheat bran, 50kg",Zavkhan,2021-11,
