id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл,Барилга ашиглагчийн нэр,Нийт давхарын тоо,ZIP бүс,Дүүрэг,Хороо,Хаягийн бүс,Архитектур төлөвлөлтийн даалгаврын дугаар,"Барилга, байгууламжийн нэр",Үйлчилгээ албан конторын давхарын тоо /бусад/,Барилгын ажлыг эхлэх/үргэлжлүүлэх зөвшөөрлийн дугаар,Гудамж,Барилгыг барьсан байгууллага,Ашиглалтад орсон он,Улсын комиссын актын дугаар,Орон сууцны давхарын тоо,Батлагдсан блокийн тоо,Гүйцэтгэлийн зураг хийсэн он,Өндрийн зөрүү уналттай эсэх,Барилгын дугаар,Барилгын зураг хийсэн он,Ерөнхий төлөвлөгөө хийсэн он,Барилгыг барьсан он
3246079,ТБА151780383793527,,Polygon,107.431863,47.874472,Загвар зураг,,1,,Налайх,6-р хороо,Горхи эрээний ам /12770/,,"Бэлон ХХК, Аялагч, зөвшөөрөл бүхий хүн ашиглах барилга байгууламж",,,,,,,,1,,,,,,
3246080,ТБА151780383793681,,Polygon,107.431738,47.874539,Загвар зураг,,1,,Налайх,6-р хороо,Горхи эрээний ам /12770/,,"Бэлон ХХК, Аялагч, зөвшөөрөл бүхий хүн ашиглах барилга байгууламж",,,,,,,,1,,,,,,
3246081,ТБА151780383793841,,Polygon,107.431654,47.874469,Загвар зураг,,1,,Налайх,6-р хороо,Горхи эрээний ам /12770/,,"Бэлон ХХК, Аялагч, зөвшөөрөл бүхий хүн ашиглах барилга байгууламж",,,,,,,,1,,,,,,
3246082,ТБА151780383793992,,Polygon,107.43178,47.874401,Загвар зураг,,1,,Налайх,6-р хороо,Горхи эрээний ам /12770/,,"Бэлон ХХК, Аялагч, зөвшөөрөл бүхий хүн ашиглах барилга байгууламж",,,,,,,,1,,,,,,
3246083,ТБА151780383794144,,Polygon,107.431697,47.874331,Загвар зураг,,1,,Налайх,6-р хороо,Горхи эрээний ам /12770/,,"Бэлон ХХК, Аялагч, зөвшөөрөл бүхий хүн ашиглах барилга байгууламж",,,,,,,,1,,,,,,
3246084,ТБА151780383794296,,Polygon,107.431571,47.874398,Загвар зураг,,1,,Налайх,6-р хороо,Горхи эрээний ам /12770/,,"Бэлон ХХК, Аялагч, зөвшөөрөл бүхий хүн ашиглах барилга байгууламж",,,,,,,,1,,,,,,
3246085,ТБА151780383794449,,Polygon,107.431488,47.874328,Загвар зураг,,1,,Налайх,6-р хороо,Горхи эрээний ам /12770/,,"Бэлон ХХК, Аялагч, зөвшөөрөл бүхий хүн ашиглах барилга байгууламж",,,,,,,,1,,,,,,
3246086,ТБА151780383794602,,Polygon,107.431405,47.874258,Загвар зураг,,1,,Налайх,6-р хороо,Горхи эрээний ам /12770/,,"Бэлон ХХК, Аялагч, зөвшөөрөл бүхий хүн ашиглах барилга байгууламж",,,,,,,,1,,,,,,
3246087,ТБА151780383794752,,Polygon,107.43153,47.87419,Загвар зураг,,1,,Налайх,6-р хороо,Горхи эрээний ам /12770/,,"Бэлон ХХК, Аялагч, зөвшөөрөл бүхий хүн ашиглах барилга байгууламж",,,,,,,,1,,,,,,
3246088,ТБА151780383794907,,Polygon,107.431364,47.87405,Загвар зураг,,1,,Налайх,6-р хороо,Горхи эрээний ам /12770/,,"Бэлон ХХК, Аялагч, зөвшөөрөл бүхий хүн ашиглах барилга байгууламж",,,,,,,,1,,,,,,
3246089,ТБА151780383795060,,Polygon,107.431238,47.874117,Загвар зураг,,1,,Налайх,6-р хороо,Горхи эрээний ам /12770/,,"Бэлон ХХК, Аялагч, зөвшөөрөл бүхий хүн ашиглах барилга байгууламж",,,,,,,,1,,,,,,
3246090,ТБА151780383795219,,Polygon,107.431155,47.874046,Загвар зураг,,1,,Налайх,6-р хороо,Горхи эрээний ам /12770/,,"Бэлон ХХК, Аялагч, зөвшөөрөл бүхий хүн ашиглах барилга байгууламж",,,,,,,,1,,,,,,
3246091,ТБА151780383795369,,Polygon,107.43128,47.873979,Загвар зураг,,1,,Налайх,6-р хороо,Горхи эрээний ам /12770/,,"Бэлон ХХК, Аялагч, зөвшөөрөл бүхий хүн ашиглах барилга байгууламж",,,,,,,,1,,,,,,
3246092,ТБА151780383795523,,Polygon,107.431197,47.873909,Загвар зураг,,1,,Налайх,6-р хороо,Горхи эрээний ам /12770/,,"Бэлон ХХК, Аялагч, зөвшөөрөл бүхий хүн ашиглах барилга байгууламж",,,,,,,,1,,,,,,
3246093,ТБА151780383795666,,Polygon,107.431072,47.873976,Загвар зураг,,1,,Налайх,6-р хороо,Горхи эрээний ам /12770/,,"Бэлон ХХК, Аялагч, зөвшөөрөл бүхий хүн ашиглах барилга байгууламж",,,,,,,,1,,,,,,
3246094,ТБА151780383795820,,Polygon,107.430988,47.873906,Загвар зураг,,1,,Налайх,6-р хороо,Горхи эрээний ам /12770/,,"Бэлон ХХК, Аялагч, зөвшөөрөл бүхий хүн ашиглах барилга байгууламж",,,,,,,,1,,,,,,
3246095,ТБА151780383795972,,Polygon,107.431114,47.873838,Загвар зураг,,1,,Налайх,6-р хороо,Горхи эрээний ам /12770/,,"Бэлон ХХК, Аялагч, зөвшөөрөл бүхий хүн ашиглах барилга байгууламж",,,,,,,,1,,,,,,
3246096,ТБА151780383796128,,Polygon,107.431031,47.873768,Загвар зураг,,1,,Налайх,6-р хороо,Горхи эрээний ам /12770/,,"Бэлон ХХК, Аялагч, зөвшөөрөл бүхий хүн ашиглах барилга байгууламж",,,,,,,,1,,,,,,
3246097,ТБА151780383796285,,Polygon,107.430905,47.873835,Загвар зураг,,1,,Налайх,6-р хороо,Горхи эрээний ам /12770/,,"Бэлон ХХК, Аялагч, зөвшөөрөл бүхий хүн ашиглах барилга байгууламж",,,,,,,,1,,,,,,
3246098,ТБА151780383796440,,Polygon,107.431533,47.873758,Загвар зураг,,1,,Налайх,6-р хороо,Горхи эрээний ам /12770/,,"Бэлон ХХК, Аялагч, зөвшөөрөл бүхий хүн ашиглах барилга байгууламж",1,,,,,,,1,,,,,,
3246099,ТБА151780383796553,,Polygon,107.431913,47.873331,Загвар зураг,,1,,Налайх,6-р хороо,Горхи эрээний ам /12770/,,"бэлон ХХК, Аялагч, зөвшөөрөл бүхий хүн ашиглах барилга байгууламж",1,,,,,,,1,,,,,,
3246100,ТБА151780383796664,,Polygon,107.432119,47.873584,Загвар зураг,,2,,Налайх,6-р хороо,Горхи эрээний ам /12770/,,"Бэлон ХХК, Зөвшөөрөл бүхий хүн ашиглах барилга байгууламж",2,,,,,,,1,,,,,,
3246101,ТБА151780384022276,,Polygon,106.977155,47.923516,Загвар зураг,,10,,Баянзүрх,40-р хороо,16-р хороолол-2 /13321/,,"Үйлчилгээ, орон сууцны цогцолбор",,,,,,,,2,,,,,,
3246102,ТБА151780384022422,,Polygon,106.976523,47.923567,Загвар зураг,,,,Баянзүрх,40-р хороо,16-р хороолол-2 /13321/,,,,,,,,,,,,,,,,
3246104,ТБА151780384494149,,Polygon,106.760134,47.819389,Загвар зураг,,2,,Хан-Уул,8-р хороо,Морин-2 /17133/,,Эйч Эл Кэй Эм Эн ХХК,,,,,,,,1,,,,,,
3246106,ТБА151780385180923,,Polygon,106.705454,47.900654,Загвар зураг,,1,,Сонгинохайрхан,32-р хороо,Тахилт-2 /18241/,,Шатахуун түгээх станц,,,,,,,,1,,,,,,
3246107,ТБА151780385181039,,Polygon,106.705861,47.900647,Загвар зураг,,1,,Сонгинохайрхан,32-р хороо,Тахилт-2 /18241/,,Шатахуун түгээх станц,,БАЗГ2026/0956,,,,,,1,,,,,,
3246108,ТБА151780385684216,,Polygon,106.705867,47.900576,Загвар зураг,,1,,Сонгинохайрхан,32-р хороо,Тахилт-2 /18241/,,Шатахуун түгээх станц,,,,,,,,1,,,,,,
3246109,ТБА151780385684353,,Polygon,106.705857,47.900717,Загвар зураг,,1,,Сонгинохайрхан,32-р хороо,Тахилт-2 /18241/,,Шатахуун түгээх станц,,,,,,,,1,,,,,,
3246110,ТБА151780385684487,,Polygon,106.705867,47.900575,Загвар зураг,,1,,Сонгинохайрхан,32-р хороо,Тахилт-2 /18241/,,Шатахуун түгээх станц,,,,,,,,1,,,,,,
3246111,ТБА151780385684620,,Polygon,106.705813,47.900716,Загвар зураг,,1,,Сонгинохайрхан,32-р хороо,Тахилт-2 /18241/,,Шатахуун түгээх станц,,,,,,,,1,,,,,,
3246112,ТБА151780385684758,,Polygon,106.7059,47.900719,Загвар зураг,,1,,Сонгинохайрхан,32-р хороо,Тахилт-2 /18241/,,Шатахуун түгээх станц,,,,,,,,1,,,,,,
3246113,ТБА151780385684895,,Polygon,106.705862,47.900651,Загвар зураг,,1,,Сонгинохайрхан,32-р хороо,Тахилт-2 /18241/,,Шатахуун түгээх станц,,,,,,,,1,,,,,,
3246114,ТБА151780385685029,,Polygon,106.705862,47.900651,Загвар зураг,,1,,Сонгинохайрхан,32-р хороо,Тахилт-2 /18241/,,Шатахуун түгээх станц,,,,,,,,1,,,,,,
3246126,ТБА151780390843104,,Polygon,106.827018,47.868279,Загвар зураг,,15,,Хан-Уул,23-р хороо,Арцатын ам /17100/,,"Улаанбаатар цахилгаан түгээх сүлжээ ТӨХК, Буудаллах, отоглох орон байр",3,,,,,,12,1,,,,,,
3246133,ТБА151780393452556,,Polygon,106.859034,47.918047,Загвар зураг,,3,,Баянгол,30-р хороо,3-р хороолол-5 /16094/,,"Иргэн Б.Ганзориг, Үйлдвэрлэлийн барилга",3,,,,,,,1,,,,,,
3246175,ТБА151780448692415,,Polygon,106.798868,47.838845,Загвар зураг,,15,,Хан-Уул,8-р хороо,Дарга толгойн хэсэг /17102/,,"Аз билгүүн трейд ХХК, Орон сууцны цогцолбор",,,,,,,15,1,,,,,,
3246176,ТБА151780448692558,,Polygon,106.798557,47.838528,Загвар зураг,,2,,Хан-Уул,8-р хороо,Дарга толгойн хэсэг /17102/,,"Аз билгүүн трейд ХХК, Орон сууцны цогцолбор",,,,,,,,1,,,,,,
3246177,ТБА151780448692696,,Polygon,106.798616,47.839134,Загвар зураг,,1,,Хан-Уул,8-р хороо,Дарга толгойн хэсэг /17102/,,"Аз билгүүн трейд ХХК, Орон сууцны цогцолбор",,,,,,,,1,,,,,,
3246178,ТБА151780448692841,,Polygon,106.799069,47.839241,Загвар зураг,,15,,Хан-Уул,8-р хороо,Дарга толгойн хэсэг /17102/,,"Аз билгүүн трейд ХХК, Орон сууцны цогцолбор",,,,,,,15,1,,,,,,
3246179,ТБА151780448692977,,Polygon,106.798282,47.839423,Загвар зураг,,15,,Хан-Уул,8-р хороо,Дарга толгойн хэсэг /17102/,,"Аз билгүүн трейд ХХК, Орон сууцны цогцолбор",,,,,,,15,1,,,,,,
3246180,ТБА151780448693121,,Polygon,106.797846,47.83908,Загвар зураг,,1,,Хан-Уул,8-р хороо,Дарга толгойн хэсэг /17102/,,"Аз билгүүн трейд ХХК, Орон сууцны цогцолбор",,,,,,,,1,,,,,,
3246181,ТБА151780448693271,,Polygon,106.797921,47.838712,Загвар зураг,,15,,Хан-Уул,8-р хороо,Дарга толгойн хэсэг /17102/,,"Аз билгүүн трейд ХХК, Орон сууцны цогцолбор",,,,,,,15,1,,,,,,
3246182,ТБА151780448693418,,Polygon,106.797285,47.838858,Загвар зураг,,12,,Хан-Уул,8-р хороо,Дарга толгойн хэсэг /17102/,,"Аз билгүүн трейд ХХК, Орон сууцны цогцолбор",1,,,,,,11,1,,,,,,
3246183,ТБА151780448693553,,Polygon,106.797413,47.839111,Загвар зураг,,2,,Хан-Уул,8-р хороо,Дарга толгойн хэсэг /17102/,,"Аз билгүүн трейд ХХК, Орон сууцны цогцолбор",2,,,,,,,1,,,,,,
3246184,ТБА151780448693691,,Polygon,106.797541,47.839364,Загвар зураг,,12,,Хан-Уул,8-р хороо,Дарга толгойн хэсэг /17102/,,"Аз билгүүн трейд ХХК, Орон сууцны цогцолбор",1,,,,,,11,1,,,,,,
3246185,ТБА151780448693827,,Polygon,106.797706,47.839529,Загвар зураг,,2,,Хан-Уул,8-р хороо,Дарга толгойн хэсэг /17102/,,"Аз билгүүн трейд ХХК, Орон сууцны цогцолбор",2,,,,,,,1,,,,,,
3246186,ТБА151780448693963,,Polygon,106.797902,47.839738,Загвар зураг,,1,,Хан-Уул,8-р хороо,Дарга толгойн хэсэг /17102/,,"Аз билгүүн трейд ХХК, Орон сууцны цогцолбор",1,,,,,,,1,,,,,,
3246187,ТБА151780448694099,,Polygon,106.797649,47.8398,Загвар зураг,,1,,Хан-Уул,8-р хороо,Дарга толгойн хэсэг /17102/,,"Аз билгүүн трейд ХХК, Орон сууцны цогцолбор",,,,,,,,1,,,,,,
3246204,ТБА151780462228837,,Polygon,107.090396,47.916231,Загвар зураг,,2,,Баянзүрх,28-р хороо,Хужирбулан /13210/,,Ахуйн агуулахын барилга,,,,,,,,3,,,,,,
3246205,ТБА151780462228982,,Polygon,107.091059,47.916369,Загвар зураг,,,,Баянзүрх,28-р хороо,Хужирбулан /13210/,,,,,,,,,,,,,,,,
3246206,ТБА151780462229122,,Polygon,107.091672,47.916194,Загвар зураг,,,,Баянзүрх,28-р хороо,Хужирбулан /13210/,,,,,,,,,,,,,,,,
3246211,ТБА151780466087759,,Polygon,106.927709,47.916417,Загвар зураг,,25,,Сүхбаатар,1-р хороо,13-р хороолол 1-1 /14210/,,Үйлчилгээтэй конторын барилга,25,БАЗГ2026/0873,,,,,,1,,,,,,
3246212,ТБА151780466199387,,Polygon,107.001767,47.912324,Загвар зураг,,7,,Баянзүрх,10-р хороо,Амгалан-1 /13260/,,Үйлчилгээний барилга,7,,,,,,,1,,,,,,
3246299,ТБА151780535868956,,Polygon,106.907172,47.884547,Загвар зураг,,12,,Хан-Уул,22-р хороо,Зайсан-9 /17029/,,"Иргэн Б.Батаа, М.Наранцогт, Аялал жуулчлалын цогцолбор",12,,,,,,,1,,,,,,
3246303,ТБА151780537062679,,Polygon,107.3406,47.824514,Загвар зураг,,1,,Налайх,1-р хороо,Хөх давааны энгэр /12605/,,"Аялагч зөвшөөрөл бүхий хүн түр буудаллах, отоглох орон байр",,,,,,,,1,,,,,,
3246304,ТБА151780537062834,,Polygon,107.3406,47.824598,Загвар зураг,,1,,Налайх,1-р хороо,Хөх давааны энгэр /12605/,,"Аялагч зөвшөөрөл бүхий хүн түр буудаллах, отоглох орон байр",1,,,,,,,1,,,,,,
3246305,ТБА151780537062978,,Polygon,107.340741,47.824629,Загвар зураг,,2,,Налайх,1-р хороо,Хөх давааны энгэр /12605/,,"Аялагч зөвшөөрөл бүхий хүн түр буудаллах, отоглох орон байр",1,,,,,,,1,,,,,,
3246306,ТБА151780537063120,,Polygon,107.340804,47.824545,Загвар зураг,,2,,Налайх,1-р хороо,Хөх давааны энгэр /12605/,,"Аялагч зөвшөөрөл бүхий хүн түр буудаллах, отоглох орон байр",1,,,,,,,1,,,,,,
3246307,ТБА151780537063263,,Polygon,107.340908,47.82459,Загвар зураг,,2,,Налайх,1-р хороо,Хөх давааны энгэр /12605/,,"Аялагч зөвшөөрөл бүхий хүн түр буудаллах, отоглох орон байр",1,,,,,,,1,,,,,,
